-- ============================================================================
-- Query 08: All Sessions from drvl1078 — Activity 08:30 to 08:50
-- ============================================================================
-- Database: POST2P (DBID: 2771519206)
-- Snap Range: 233938 - 233941 (09-MAR-2026 08:00 to 09:30)
-- Purpose: Show all ASH activity from machine drvl1078 (where SID 3082 originated) around the storm onset
-- 
-- SQL Query:
--   SELECT sample_time, session_id, session_serial#, user_id,
--          sql_id, sql_opname, module, program,
--          event, session_state, blocking_session
--   FROM   dba_hist_active_sess_history
--   WHERE  dbid = 2771519206
--     AND  snap_id BETWEEN 233938 AND 233941
--     AND  machine = 'drvl1078'
--     AND  sample_time BETWEEN
--          TO_TIMESTAMP('2026-03-09 08:30:00','YYYY-MM-DD HH24:MI:SS') AND
--          TO_TIMESTAMP('2026-03-09 08:50:00','YYYY-MM-DD HH24:MI:SS')
--   ORDER BY sample_time, session_id;
-- 
-- Notes: 9,291 rows — comprehensive view of drvl1078 sessions before and during storm
-- ============================================================================
SAMPLE_TIME,SESSION_ID,SESSION_SERIAL#,USER_ID,SQL_ID,SQL_OPNAME,MODULE,PROGRAM,EVENT,SESSION_STATE,BLOCKING_SESSION
09-MAR-26 08.34.35.064000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.34.45.164000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.34.55.223000000 AM,7326,16690,198,2y21nw7g1myb9,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,236,36239,267,9j4sauxjbum2w,PL/SQL EXECUTE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),TCP Socket (KGAS),WAITING,
09-MAR-26 08.35.05.330000000 AM,453,7729,267,685g5yjutn4ja,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,770,39559,267,4wqfnxu1suphq,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,1812,57952,267,17qsbm9uka2k4,PL/SQL EXECUTE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,2977,55865,267,g775h0y7qywtb,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,3081,31083,267,9gnjygu2zhjqr,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,3511,15825,267,0gu2pmv1mjdrd,INSERT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,3818,62417,267,7p3tj41jh9c8b,PL/SQL EXECUTE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,4250,10419,267,1yfzzg9fbv6zq,PL/SQL EXECUTE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,4795,20923,267,bb4dkdbc9b0v0,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.35.05.330000000 AM,5749,14027,267,0akvs8sy2zuw0,INSERT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.35.05.330000000 AM,7326,16690,198,2y21nw7g1myb9,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,7667,28395,267,3vsvajd723v96,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,8387,44207,198,bxqzr4w217n3m,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,8503,6899,267,9pjdnvztg24x4,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,10094,30505,267,3ck64g51765xm,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.05.330000000 AM,10531,12269,267,2qufug9ybhsf8,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.15.526000000 AM,1518,56470,267,dg25fbjrs5dgx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.15.526000000 AM,2977,55865,267,g775h0y7qywtb,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.15.526000000 AM,3111,21163,198,8g8qq6vq9nkdk,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.15.526000000 AM,3733,54947,267,dg25fbjrs5dgx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.15.526000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.35.15.526000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.35.15.526000000 AM,7667,28395,267,3vsvajd723v96,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.35.15.526000000 AM,10094,30505,267,3ck64g51765xm,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.25.587000000 AM,1518,56470,267,dg25fbjrs5dgx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.25.587000000 AM,3733,54947,267,dg25fbjrs5dgx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.25.587000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.35.25.587000000 AM,7326,16690,198,2y21nw7g1myb9,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.25.587000000 AM,7667,28395,267,3vsvajd723v96,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.35.35.724000000 AM,1518,56470,267,dg25fbjrs5dgx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.35.724000000 AM,3733,54947,267,dg25fbjrs5dgx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.35.724000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.35.35.724000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.35.45.845000000 AM,1518,56470,267,dg25fbjrs5dgx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.45.845000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.35.45.845000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.35.55.903000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.35.55.903000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.36.06.004000000 AM,2022,8753,267,1hq1j180ua3tw,PL/SQL EXECUTE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.36.06.004000000 AM,2663,48217,267,0xgb4n4d1cqfj,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.36.06.004000000 AM,3214,15309,267,37sp11s49h34w,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.36.06.004000000 AM,5549,11411,267,9gnjygu2zhjqr,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.36.06.004000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.36.06.004000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.36.06.004000000 AM,8906,62443,267,g775h0y7qywtb,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.36.06.004000000 AM,9119,10651,267,3ck64g51765xm,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.36.06.004000000 AM,9122,47269,267,5tqvchd1g8182,PL/SQL EXECUTE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),TCP Socket (KGAS),WAITING,
09-MAR-26 08.36.06.004000000 AM,9446,38817,267,5z8t9hu5r7mpg,PL/SQL EXECUTE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.36.06.004000000 AM,9571,21647,267,1wqhrndrdth1z,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.36.06.004000000 AM,9574,55593,267,9t762grxb755d,DELETE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.36.16.163000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.36.16.163000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.36.16.163000000 AM,9119,10651,267,3ck64g51765xm,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.36.26.222000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.36.26.222000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.36.36.351000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.36.36.351000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.36.46.460000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.36.46.460000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.36.56.519000000 AM,4246,2017,198,,,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.36.56.519000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.36.56.519000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.37.06.618000000 AM,348,8403,267,88kh1q4gfpj9d,PL/SQL EXECUTE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.37.06.618000000 AM,5103,39485,267,9gnjygu2zhjqr,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.37.06.618000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.37.06.618000000 AM,7112,10090,267,g775h0y7qywtb,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.37.06.618000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.37.06.618000000 AM,7870,35265,267,3ck64g51765xm,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.37.06.618000000 AM,9446,39417,267,5z8t9hu5r7mpg,PL/SQL EXECUTE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.37.16.762000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.37.16.762000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.37.16.762000000 AM,7870,35265,267,3ck64g51765xm,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.37.26.896000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.37.26.896000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.37.36.953000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.37.36.953000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.37.47.056000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.37.47.056000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.37.57.159000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.37.57.159000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.38.07.222000000 AM,3111,21525,267,g775h0y7qywtb,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.38.07.222000000 AM,3624,15531,267,6r13qc930mvn4,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.38.07.222000000 AM,3820,16679,267,9gnjygu2zhjqr,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.38.07.222000000 AM,7031,3405,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.38.07.222000000 AM,7111,13737,267,3ck64g51765xm,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.38.07.222000000 AM,7115,24909,267,5x1v9crgmd3s2,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.38.07.222000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.38.17.338000000 AM,1824,32015,267,2azu4rtchf1c3,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.38.17.338000000 AM,7111,13737,267,3ck64g51765xm,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.38.17.338000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.38.17.338000000 AM,8908,21285,198,5059pwgdt767j,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.38.27.464000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.38.37.523000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.38.47.625000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.38.57.737000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.39.07.798000000 AM,4249,19819,267,3ck64g51765xm,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.39.07.798000000 AM,5756,6851,267,0akvs8sy2zuw0,INSERT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.39.07.798000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.39.07.798000000 AM,7438,30025,267,g775h0y7qywtb,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.39.07.798000000 AM,8185,11567,267,9gnjygu2zhjqr,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.39.07.798000000 AM,10305,59240,267,4wqfnxu1suphq,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.39.17.933000000 AM,7237,1847,198,1t343wnqyb2hx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.39.17.933000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.39.28.061000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.39.38.121000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.39.48.253000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.39.58.355000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.40.08.418000000 AM,17,32139,267,ggya7v3s8dcgk,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.08.418000000 AM,236,36473,267,7dyzjjzvt8pj5,PL/SQL EXECUTE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),TCP Socket (KGAS),WAITING,
09-MAR-26 08.40.08.418000000 AM,990,59123,267,3vsvajd723v96,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.40.08.418000000 AM,1307,6336,267,9gnjygu2zhjqr,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.08.418000000 AM,1518,20142,267,3j6dm21cr0p8s,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.08.418000000 AM,2570,41039,267,8sayauvt80m9v,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.40.08.418000000 AM,2661,56111,267,4wqfnxu1suphq,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.08.418000000 AM,2977,57419,198,bxqzr4w217n3m,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.08.418000000 AM,3733,55203,267,93kxrx0fdjwc0,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.08.418000000 AM,4369,23280,267,4ckpdc50q1p94,INSERT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.40.08.418000000 AM,5968,20371,267,g775h0y7qywtb,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.08.418000000 AM,6053,3675,267,9t762grxb755d,DELETE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.08.418000000 AM,6590,25914,267,0akvs8sy2zuw0,INSERT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.08.418000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.40.08.418000000 AM,7651,52753,267,1d6habtwqa96b,PL/SQL EXECUTE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.08.418000000 AM,8290,2111,267,2v2u7z26hqj9u,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.40.08.418000000 AM,8407,43509,267,ggya7v3s8dcgk,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.08.418000000 AM,10306,3397,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.40.18.633000000 AM,990,59123,267,3vsvajd723v96,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.18.633000000 AM,3733,55203,267,3ck64g51765xm,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.18.633000000 AM,4369,23280,267,4ckpdc50q1p94,INSERT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.40.18.633000000 AM,4906,12119,267,dg25fbjrs5dgx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.18.633000000 AM,5968,20371,267,g775h0y7qywtb,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.18.633000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.40.18.633000000 AM,8407,43509,267,gs1bnnjm945vx,PL/SQL EXECUTE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.18.633000000 AM,8515,58195,267,dg25fbjrs5dgx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.18.633000000 AM,10306,3397,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.40.28.789000000 AM,990,59123,267,3vsvajd723v96,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.28.789000000 AM,4369,23280,267,4ckpdc50q1p94,INSERT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.40.28.789000000 AM,4906,12119,267,dg25fbjrs5dgx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.28.789000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.40.28.789000000 AM,8515,58195,267,dg25fbjrs5dgx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.28.789000000 AM,10306,3397,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.40.38.852000000 AM,4369,23280,267,4ckpdc50q1p94,INSERT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.40.38.852000000 AM,4906,12119,267,cbbd38ph4ambj,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.40.38.852000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.40.38.852000000 AM,8515,58195,267,dg25fbjrs5dgx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.38.852000000 AM,10306,3397,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.40.48.974000000 AM,4369,23280,267,4ckpdc50q1p94,INSERT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.40.48.974000000 AM,4906,12119,267,dg25fbjrs5dgx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),,ON CPU,
09-MAR-26 08.40.48.974000000 AM,7326,16690,198,424uf9yukmuqx,SELECT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
09-MAR-26 08.40.48.974000000 AM,10306,3397,267,7durh24kdq0cj,UPDATE,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file scattered read,WAITING,
09-MAR-26 08.40.59.091000000 AM,4369,23280,267,4ckpdc50q1p94,INSERT,SQL*Plus,sqlplus@drvl1078 (TNS V1-V3),db file sequential read,WAITING,
